"WB";"Indicator";"Period";"scenario";"Value";"Type";"Salinity";"Kvalitetselement";"Indikator";"IndikatorDesc";"Ref";"HG";"GM";"MP";"PB";"Worst";"EQR";"Status";"QEtype"
"0101010406-C";"Chl";"2017-2019";"DIP100pc";2.73737168312073;"S3";22.9693145751953;"Planteplankton";"Klfa 90pct";"Klorofyll a, 90. percentil (µg/l)";2;3;6;9;18;36;0.852525663375855;"High";"Bio"
"0101010407-C";"Chl";"2017-2019";"DIP100pc";4.03064001939628;"S3";18.898444875574;"Planteplankton";"Klfa 90pct";"Klorofyll a, 90. percentil (µg/l)";2;3;6;9;18;36;0.731290665373581;"Good";"Bio"
"0101010408-C";"Chl";"2017-2019";"DIP100pc";5.29640751917021;"S3";22.1862333759923;"Planteplankton";"Klfa 90pct";"Klorofyll a, 90. percentil (µg/l)";2;3;6;9;18;36;0.646906165388653;"Good";"Bio"
"0101010500-C";"Chl";"2017-2019";"DIP100pc";4.15154289174949;"S1";21.48357079558;"Planteplankton";"Klfa 90pct";"Klorofyll a, 90. percentil (µg/l)";2.3;3.5;7;11;20;40;0.762768977614315;"Good";"Bio"
"0101020101-1-C";"Chl";"2017-2019";"DIP100pc";4.38428614416458;"S2";24.8229731289324;"Planteplankton";"Klfa 90pct";"Klorofyll a, 90. percentil (µg/l)";2;3;6;9;18;36;0.707714257055694;"Good";"Bio"
"0101020101-2-C";"Chl";"2017-2019";"DIP100pc";3.89670923420456;"S2";25.1373110057526;"Planteplankton";"Klfa 90pct";"Klorofyll a, 90. percentil (µg/l)";2;3;6;9;18;36;0.740219384386363;"Good";"Bio"
"0101020102-1-C";"Chl";"2017-2019";"DIP100pc";3.81547808647156;"S3";24.9399719238281;"Planteplankton";"Klfa 90pct";"Klorofyll a, 90. percentil (µg/l)";2;3;6;9;18;36;0.745634794235229;"Good";"Bio"
"0101020102-2-C";"Chl";"2017-2019";"DIP100pc";3.56837333199638;"S3";22.8188827400527;"Planteplankton";"Klfa 90pct";"Klorofyll a, 90. percentil (µg/l)";2;3;6;9;18;36;0.762108444533575;"Good";"Bio"
"0101020104-C";"Chl";"2017-2019";"DIP100pc";3.85668862032995;"S3";23.5736142049461;"Planteplankton";"Klfa 90pct";"Klorofyll a, 90. percentil (µg/l)";2;3;6;9;18;36;0.742887425311337;"Good";"Bio"
"0101020105-C";"Chl";"2017-2019";"DIP100pc";3.3864216970461;"S3";22.611941096669;"Planteplankton";"Klfa 90pct";"Klorofyll a, 90. percentil (µg/l)";2;3;6;9;18;36;0.77423855353026;"Good";"Bio"
"0101020200-1-C";"Chl";"2017-2019";"DIP100pc";4.23741619276425;"S2";24.4477196692604;"Planteplankton";"Klfa 90pct";"Klorofyll a, 90. percentil (µg/l)";2;3;6;9;18;36;0.71750558714905;"Good";"Bio"
"0101020200-2-C";"Chl";"2017-2019";"DIP100pc";4.86856864975695;"S2";25.5455240771294;"Planteplankton";"Klfa 90pct";"Klorofyll a, 90. percentil (µg/l)";2;3;6;9;18;36;0.67542875668287;"Good";"Bio"
"0101020300-1-C";"Chl";"2017-2019";"DIP100pc";5.17610854038869;"S2";25.6695175633299;"Planteplankton";"Klfa 90pct";"Klorofyll a, 90. percentil (µg/l)";2;3;6;9;18;36;0.65492609730742;"Good";"Bio"
"0101020300-2-C";"Chl";"2017-2019";"DIP100pc";4.79104318838235;"S2";25.2265649957625;"Planteplankton";"Klfa 90pct";"Klorofyll a, 90. percentil (µg/l)";2;3;6;9;18;36;0.68059712077451;"Good";"Bio"
"0101020400-3-C";"Chl";"2017-2019";"DIP100pc";3.99347639083862;"S3";27.3124961853027;"Planteplankton";"Klfa 90pct";"Klorofyll a, 90. percentil (µg/l)";2;3;6;9;18;36;0.733768240610759;"Good";"Bio"
"0101020500-C";"Chl";"2017-2019";"DIP100pc";4.72679500466452;"S3";21.8353550343963;"Planteplankton";"Klfa 90pct";"Klorofyll a, 90. percentil (µg/l)";2;3;6;9;18;36;0.684880333022365;"Good";"Bio"
"0101020601-C";"Chl";"2017-2019";"DIP100pc";5.10464508417981;"S2";22.1019943050109;"Planteplankton";"Klfa 90pct";"Klorofyll a, 90. percentil (µg/l)";2;3;6;9;18;36;0.659690327721346;"Good";"Bio"
"0101020603-C";"Chl";"2017-2019";"DIP100pc";4.14675422721431;"S3";22.0299934449553;"Planteplankton";"Klfa 90pct";"Klorofyll a, 90. percentil (µg/l)";2;3;6;9;18;36;0.723549718185713;"Good";"Bio"
"0101020701-5-C";"Chl";"2017-2019";"DIP100pc";3.51978292133168;"S3";20.5147175240322;"Planteplankton";"Klfa 90pct";"Klorofyll a, 90. percentil (µg/l)";2;3;6;9;18;36;0.765347805244555;"Good";"Bio"
"0101020702-1-C";"Chl";"2017-2019";"DIP100pc";3.46927757197517;"S3";21.4350510865957;"Planteplankton";"Klfa 90pct";"Klorofyll a, 90. percentil (µg/l)";2;3;6;9;18;36;0.768714828534989;"Good";"Bio"
"0101020702-2-C";"Chl";"2017-2019";"DIP100pc";3.4958094857728;"S3";21.4540496618579;"Planteplankton";"Klfa 90pct";"Klorofyll a, 90. percentil (µg/l)";2;3;6;9;18;36;0.766946034281813;"Good";"Bio"
"0101020802-C";"Chl";"2017-2019";"DIP100pc";4.74638591009927;"S3";18.2393831308692;"Planteplankton";"Klfa 90pct";"Klorofyll a, 90. percentil (µg/l)";2;3;6;9;18;36;0.683574272660049;"Good";"Bio"
"0101020900-C";"Chl";"2017-2019";"DIP100pc";5.08685128210672;"S3";22.2473131839021;"Planteplankton";"Klfa 90pct";"Klorofyll a, 90. percentil (µg/l)";2;3;6;9;18;36;0.660876581192885;"Good";"Bio"
"0101021000-1-C";"Chl";"2017-2019";"DIP100pc";5.09526388236955;"S3";22.4875827266696;"Planteplankton";"Klfa 90pct";"Klorofyll a, 90. percentil (µg/l)";2;3;6;9;18;36;0.660315741175363;"Good";"Bio"
"0101021000-2-C";"Chl";"2017-2019";"DIP100pc";5.14123640731365;"S3";23.5041488571413;"Planteplankton";"Klfa 90pct";"Klorofyll a, 90. percentil (µg/l)";2;3;6;9;18;36;0.65725090617909;"Good";"Bio"
"0101021100-C";"Chl";"2017-2019";"DIP100pc";4.60504197721862;"S3";26.7548588679802;"Planteplankton";"Klfa 90pct";"Klorofyll a, 90. percentil (µg/l)";2;3;6;9;18;36;0.692997201518759;"Good";"Bio"
"0101030101-6-C";"Chl";"2017-2019";"DIP100pc";8.35701590554736;"S3";24.8676431368583;"Planteplankton";"Klfa 90pct";"Klorofyll a, 90. percentil (µg/l)";2;3;6;9;18;36;0.442865606296843;"Mod";"Bio"
"0101030102-1-C";"Chl";"2017-2019";"DIP100pc";5.98718408715692;"S3";26.745846294119;"Planteplankton";"Klfa 90pct";"Klorofyll a, 90. percentil (µg/l)";2;3;6;9;18;36;0.600854394189539;"Good";"Bio"
"0101030102-2-C";"Chl";"2017-2019";"DIP100pc";3.51659387059865;"S2";25.9386468945151;"Planteplankton";"Klfa 90pct";"Klorofyll a, 90. percentil (µg/l)";2;3;6;9;18;36;0.765560408626757;"Good";"Bio"
"0101030200-C";"Chl";"2017-2019";"DIP100pc";4.5494533164473;"S3";25.3583972000483;"Planteplankton";"Klfa 90pct";"Klorofyll a, 90. percentil (µg/l)";2;3;6;9;18;36;0.696703112236847;"Good";"Bio"
"0101030300-C";"Chl";"2017-2019";"DIP100pc";4.30810141468277;"S2";24.6775522064064;"Planteplankton";"Klfa 90pct";"Klorofyll a, 90. percentil (µg/l)";2;3;6;9;18;36;0.712793239021148;"Good";"Bio"
"0101030400-C";"Chl";"2017-2019";"DIP100pc";4.02880660751604;"S2";25.5181784250118;"Planteplankton";"Klfa 90pct";"Klorofyll a, 90. percentil (µg/l)";2;3;6;9;18;36;0.731412892832264;"Good";"Bio"
"0101030500-C";"Chl";"2017-2019";"DIP100pc";3.19669723510742;"S3";28.1141300201416;"Planteplankton";"Klfa 90pct";"Klorofyll a, 90. percentil (µg/l)";2;3;6;9;18;36;0.786886850992839;"Good";"Bio"
"0101030600-C";"Chl";"2017-2019";"DIP100pc";3.71362447423156;"S3";25.1641864407368;"Planteplankton";"Klfa 90pct";"Klorofyll a, 90. percentil (µg/l)";2;3;6;9;18;36;0.752425035051229;"Good";"Bio"
"0101030700-C";"Chl";"2017-2019";"DIP100pc";4.06310083920298;"S3";25.9742928159346;"Planteplankton";"Klfa 90pct";"Klorofyll a, 90. percentil (µg/l)";2;3;6;9;18;36;0.729126610719801;"Good";"Bio"
"0101030800-C";"Chl";"2017-2019";"DIP100pc";3.50452780723572;"S3";25.1539134979248;"Planteplankton";"Klfa 90pct";"Klorofyll a, 90. percentil (µg/l)";2;3;6;9;18;36;0.766364812850952;"Good";"Bio"
"0101040100-C";"Chl";"2017-2019";"DIP100pc";2.92231869157592;"S3";25.5097700082262;"Planteplankton";"Klfa 90pct";"Klorofyll a, 90. percentil (µg/l)";2;3;6;9;18;36;0.815536261684817;"High";"Bio"
"0101040200-2-C";"Chl";"2017-2019";"DIP100pc";2.37257560732146;"S3";25.7838371192619;"Planteplankton";"Klfa 90pct";"Klorofyll a, 90. percentil (µg/l)";2;3;6;9;18;36;0.925484878535707;"High";"Bio"
"0101040300-3-C";"Chl";"2017-2019";"DIP100pc";2.65491387625801;"S2";25.3623374904137;"Planteplankton";"Klfa 90pct";"Klorofyll a, 90. percentil (µg/l)";2;3;6;9;18;36;0.869017224748397;"High";"Bio"
"0101040300-4-C";"Chl";"2017-2019";"DIP100pc";2.77653874823221;"S3";21.256422647519;"Planteplankton";"Klfa 90pct";"Klorofyll a, 90. percentil (µg/l)";2;3;6;9;18;36;0.844692250353559;"High";"Bio"
"0101040400-4-C";"Chl";"2017-2019";"DIP100pc";3.00440846482711;"S3";25.372552870983;"Planteplankton";"Klfa 90pct";"Klorofyll a, 90. percentil (µg/l)";2;3;6;9;18;36;0.79970610234486;"Good";"Bio"
"0101000030-1-C";"Chl";"2017-2019";"DINP100pc";1.8033052170946;"S1";27.3021706265848;"Planteplankton";"Klfa 90pct";"Klorofyll a, 90. percentil (µg/l)";2.3;3.5;7;11;20;40;1;"High";"Bio"
"0101000030-2-C";"Chl";"2017-2019";"DINP100pc";1.81634242168046;"S1";27.8780993243688;"Planteplankton";"Klfa 90pct";"Klorofyll a, 90. percentil (µg/l)";2.3;3.5;7;11;20;40;1;"High";"Bio"
"0101000031-C";"Chl";"2017-2019";"DINP100pc";1.94754335879392;"S1";27.3846085716687;"Planteplankton";"Klfa 90pct";"Klorofyll a, 90. percentil (µg/l)";2.3;3.5;7;11;20;40;1;"High";"Bio"
"0101000032-3-C";"Chl";"2017-2019";"DINP100pc";3.32127706161802;"S1";26.6647402966893;"Planteplankton";"Klfa 90pct";"Klorofyll a, 90. percentil (µg/l)";2.3;3.5;7;11;20;40;0.829787156396997;"High";"Bio"
"0101000032-4-C";"Chl";"2017-2019";"DINP100pc";2.98173996306091;"S1";25.8611903498405;"Planteplankton";"Klfa 90pct";"Klorofyll a, 90. percentil (µg/l)";2.3;3.5;7;11;20;40;0.886376672823182;"High";"Bio"
"0101010301-C";"Chl";"2017-2019";"DINP100pc";3.91642532851624;"S3";20.9461705550774;"Planteplankton";"Klfa 90pct";"Klorofyll a, 90. percentil (µg/l)";2;3;6;9;18;36;0.738904978098917;"Good";"Bio"
"0101010302-C";"Chl";"2017-2019";"DINP100pc";3.88080449986194;"S3";20.4403432362631;"Planteplankton";"Klfa 90pct";"Klorofyll a, 90. percentil (µg/l)";2;3;6;9;18;36;0.741279700009204;"Good";"Bio"
"0101010303-C";"Chl";"2017-2019";"DINP100pc";3.90668434909793;"S3";21.4682215348205;"Planteplankton";"Klfa 90pct";"Klorofyll a, 90. percentil (µg/l)";2;3;6;9;18;36;0.739554376726805;"Good";"Bio"
"0101010304-C";"Chl";"2017-2019";"DINP100pc";3.52242207527161;"S3";23.3508358001709;"Planteplankton";"Klfa 90pct";"Klorofyll a, 90. percentil (µg/l)";2;3;6;9;18;36;0.76517186164856;"Good";"Bio"
"0101010305-C";"Chl";"2017-2019";"DINP100pc";4.90865330286987;"S3";26.4252311258171;"Planteplankton";"Klfa 90pct";"Klorofyll a, 90. percentil (µg/l)";2;3;6;9;18;36;0.672756446475342;"Good";"Bio"
"0101010306-C";"Chl";"2017-2019";"DINP100pc";3.77774448455419;"S3";21.4735703129637;"Planteplankton";"Klfa 90pct";"Klorofyll a, 90. percentil (µg/l)";2;3;6;9;18;36;0.748150367696387;"Good";"Bio"
"0101010401-C";"Chl";"2017-2019";"DINP100pc";5.8268183447408;"S3";18.2749534179836;"Planteplankton";"Klfa 90pct";"Klorofyll a, 90. percentil (µg/l)";2;3;6;9;18;36;0.611545443683947;"Good";"Bio"
"0101010406-C";"Chl";"2017-2019";"DINP100pc";2.63071632385254;"S3";22.9693145751953;"Planteplankton";"Klfa 90pct";"Klorofyll a, 90. percentil (µg/l)";2;3;6;9;18;36;0.873856735229492;"High";"Bio"
"0101010407-C";"Chl";"2017-2019";"DINP100pc";3.94080177856715;"S3";18.898444875574;"Planteplankton";"Klfa 90pct";"Klorofyll a, 90. percentil (µg/l)";2;3;6;9;18;36;0.737279881428856;"Good";"Bio"
"0101010408-C";"Chl";"2017-2019";"DINP100pc";5.09195577473936;"S3";22.1862333759923;"Planteplankton";"Klfa 90pct";"Klorofyll a, 90. percentil (µg/l)";2;3;6;9;18;36;0.660536281684043;"Good";"Bio"
"0101010500-C";"Chl";"2017-2019";"DINP100pc";3.89808245093478;"S1";21.48357079558;"Planteplankton";"Klfa 90pct";"Klorofyll a, 90. percentil (µg/l)";2.3;3.5;7;11;20;40;0.777252431375156;"Good";"Bio"
"0101020101-1-C";"Chl";"2017-2019";"DINP100pc";4.35193279972892;"S2";24.8229731289324;"Planteplankton";"Klfa 90pct";"Klorofyll a, 90. percentil (µg/l)";2;3;6;9;18;36;0.709871146684739;"Good";"Bio"
"0101020101-2-C";"Chl";"2017-2019";"DINP100pc";3.81774994987817;"S2";25.1373110057526;"Planteplankton";"Klfa 90pct";"Klorofyll a, 90. percentil (µg/l)";2;3;6;9;18;36;0.745483336674789;"Good";"Bio"
"0101020102-1-C";"Chl";"2017-2019";"DINP100pc";3.61190176010132;"S3";24.9399719238281;"Planteplankton";"Klfa 90pct";"Klorofyll a, 90. percentil (µg/l)";2;3;6;9;18;36;0.759206549326579;"Good";"Bio"
"0101020102-2-C";"Chl";"2017-2019";"DINP100pc";3.33387460673159;"S3";22.8188827400527;"Planteplankton";"Klfa 90pct";"Klorofyll a, 90. percentil (µg/l)";2;3;6;9;18;36;0.777741692884561;"Good";"Bio"
"0101020104-C";"Chl";"2017-2019";"DINP100pc";3.86270023308634;"S3";23.5736142049461;"Planteplankton";"Klfa 90pct";"Klorofyll a, 90. percentil (µg/l)";2;3;6;9;18;36;0.742486651127577;"Good";"Bio"
"0101020105-C";"Chl";"2017-2019";"DINP100pc";3.41327538546657;"S3";22.611941096669;"Planteplankton";"Klfa 90pct";"Klorofyll a, 90. percentil (µg/l)";2;3;6;9;18;36;0.772448307635562;"Good";"Bio"
"0101020200-1-C";"Chl";"2017-2019";"DINP100pc";4.21102653324271;"S2";24.4477196692604;"Planteplankton";"Klfa 90pct";"Klorofyll a, 90. percentil (µg/l)";2;3;6;9;18;36;0.719264897783819;"Good";"Bio"
"0101020200-2-C";"Chl";"2017-2019";"DINP100pc";4.81546160988429;"S2";25.5455240771294;"Planteplankton";"Klfa 90pct";"Klorofyll a, 90. percentil (µg/l)";2;3;6;9;18;36;0.678969226007714;"Good";"Bio"
"0101020300-1-C";"Chl";"2017-2019";"DINP100pc";5.10899073738016;"S2";25.6695175633299;"Planteplankton";"Klfa 90pct";"Klorofyll a, 90. percentil (µg/l)";2;3;6;9;18;36;0.659400617507989;"Good";"Bio"
"0101020300-2-C";"Chl";"2017-2019";"DINP100pc";4.7456969767437;"S2";25.2265649957625;"Planteplankton";"Klfa 90pct";"Klorofyll a, 90. percentil (µg/l)";2;3;6;9;18;36;0.68362020155042;"Good";"Bio"
"0101020400-3-C";"Chl";"2017-2019";"DINP100pc";3.93419909477234;"S3";27.3124961853027;"Planteplankton";"Klfa 90pct";"Klorofyll a, 90. percentil (µg/l)";2;3;6;9;18;36;0.737720060348511;"Good";"Bio"
"0101020500-C";"Chl";"2017-2019";"DINP100pc";4.71633736802439;"S3";21.8353550343963;"Planteplankton";"Klfa 90pct";"Klorofyll a, 90. percentil (µg/l)";2;3;6;9;18;36;0.685577508798374;"Good";"Bio"
"0101020601-C";"Chl";"2017-2019";"DINP100pc";5.15872258255897;"S2";22.1019943050109;"Planteplankton";"Klfa 90pct";"Klorofyll a, 90. percentil (µg/l)";2;3;6;9;18;36;0.656085161162736;"Good";"Bio"
"0101020603-C";"Chl";"2017-2019";"DINP100pc";4.13727653386641;"S3";22.0299934449553;"Planteplankton";"Klfa 90pct";"Klorofyll a, 90. percentil (µg/l)";2;3;6;9;18;36;0.724181564408906;"Good";"Bio"
"0101020701-5-C";"Chl";"2017-2019";"DINP100pc";3.53273778630484;"S3";20.5147175240322;"Planteplankton";"Klfa 90pct";"Klorofyll a, 90. percentil (µg/l)";2;3;6;9;18;36;0.764484147579678;"Good";"Bio"
"0101020702-1-C";"Chl";"2017-2019";"DINP100pc";3.41497492659672;"S3";21.4350510865957;"Planteplankton";"Klfa 90pct";"Klorofyll a, 90. percentil (µg/l)";2;3;6;9;18;36;0.772335004893552;"Good";"Bio"
"0101020702-2-C";"Chl";"2017-2019";"DINP100pc";3.44740387624767;"S3";21.4540496618579;"Planteplankton";"Klfa 90pct";"Klorofyll a, 90. percentil (µg/l)";2;3;6;9;18;36;0.770173074916822;"Good";"Bio"
"0101020802-C";"Chl";"2017-2019";"DINP100pc";4.68429981669669;"S3";18.2393831308692;"Planteplankton";"Klfa 90pct";"Klorofyll a, 90. percentil (µg/l)";2;3;6;9;18;36;0.687713345553554;"Good";"Bio"
"0101020900-C";"Chl";"2017-2019";"DINP100pc";5.06117186238094;"S3";22.2473131839021;"Planteplankton";"Klfa 90pct";"Klorofyll a, 90. percentil (µg/l)";2;3;6;9;18;36;0.662588542507938;"Good";"Bio"
"0101021000-1-C";"Chl";"2017-2019";"DINP100pc";5.13177424138694;"S3";22.4875827266696;"Planteplankton";"Klfa 90pct";"Klorofyll a, 90. percentil (µg/l)";2;3;6;9;18;36;0.657881717240871;"Good";"Bio"
"0101021000-2-C";"Chl";"2017-2019";"DINP100pc";5.14182407352473;"S3";23.5041488571413;"Planteplankton";"Klfa 90pct";"Klorofyll a, 90. percentil (µg/l)";2;3;6;9;18;36;0.657211728431685;"Good";"Bio"
"0101021100-C";"Chl";"2017-2019";"DINP100pc";4.58954354382877;"S3";26.7548588679802;"Planteplankton";"Klfa 90pct";"Klorofyll a, 90. percentil (µg/l)";2;3;6;9;18;36;0.694030430411415;"Good";"Bio"
"0101030101-6-C";"Chl";"2017-2019";"DINP100pc";8.14613718195992;"S3";24.8676431368583;"Planteplankton";"Klfa 90pct";"Klorofyll a, 90. percentil (µg/l)";2;3;6;9;18;36;0.456924187869339;"Mod";"Bio"
"0101030102-1-C";"Chl";"2017-2019";"DINP100pc";5.77742500287753;"S3";26.745846294119;"Planteplankton";"Klfa 90pct";"Klorofyll a, 90. percentil (µg/l)";2;3;6;9;18;36;0.614838333141498;"Good";"Bio"
"0101030102-2-C";"Chl";"2017-2019";"DINP100pc";3.51526414702698;"S2";25.9386468945151;"Planteplankton";"Klfa 90pct";"Klorofyll a, 90. percentil (µg/l)";2;3;6;9;18;36;0.765649056864868;"Good";"Bio"
"0101030200-C";"Chl";"2017-2019";"DINP100pc";4.5283890178853;"S3";25.3583972000483;"Planteplankton";"Klfa 90pct";"Klorofyll a, 90. percentil (µg/l)";2;3;6;9;18;36;0.698107398807647;"Good";"Bio"
"0101030300-C";"Chl";"2017-2019";"DINP100pc";4.26374965192016;"S2";24.6775522064064;"Planteplankton";"Klfa 90pct";"Klorofyll a, 90. percentil (µg/l)";2;3;6;9;18;36;0.715750023205323;"Good";"Bio"
"0101030400-C";"Chl";"2017-2019";"DINP100pc";3.99706484990483;"S2";25.5181784250118;"Planteplankton";"Klfa 90pct";"Klorofyll a, 90. percentil (µg/l)";2;3;6;9;18;36;0.733529010006344;"Good";"Bio"
"0101030500-C";"Chl";"2017-2019";"DINP100pc";3.1314377784729;"S3";28.1141300201416;"Planteplankton";"Klfa 90pct";"Klorofyll a, 90. percentil (µg/l)";2;3;6;9;18;36;0.79123748143514;"Good";"Bio"
"0101030600-C";"Chl";"2017-2019";"DINP100pc";3.66012718592784;"S3";25.1641864407368;"Planteplankton";"Klfa 90pct";"Klorofyll a, 90. percentil (µg/l)";2;3;6;9;18;36;0.755991520938144;"Good";"Bio"
"0101030700-C";"Chl";"2017-2019";"DINP100pc";4.02301671458172;"S3";25.9742928159346;"Planteplankton";"Klfa 90pct";"Klorofyll a, 90. percentil (µg/l)";2;3;6;9;18;36;0.731798885694552;"Good";"Bio"
"0101030800-C";"Chl";"2017-2019";"DINP100pc";3.47472476959229;"S3";25.1539134979248;"Planteplankton";"Klfa 90pct";"Klorofyll a, 90. percentil (µg/l)";2;3;6;9;18;36;0.768351682027181;"Good";"Bio"
"0101040100-C";"Chl";"2017-2019";"DINP100pc";2.90950797814657;"S3";25.5097700082262;"Planteplankton";"Klfa 90pct";"Klorofyll a, 90. percentil (µg/l)";2;3;6;9;18;36;0.818098404370686;"High";"Bio"
"0101040200-2-C";"Chl";"2017-2019";"DINP100pc";2.35571972843002;"S3";25.7838371192619;"Planteplankton";"Klfa 90pct";"Klorofyll a, 90. percentil (µg/l)";2;3;6;9;18;36;0.928856054313996;"High";"Bio"
"0101040300-3-C";"Chl";"2017-2019";"DINP100pc";2.53160356770568;"S2";25.3623374904137;"Planteplankton";"Klfa 90pct";"Klorofyll a, 90. percentil (µg/l)";2;3;6;9;18;36;0.893679286458864;"High";"Bio"
"0101040300-4-C";"Chl";"2017-2019";"DINP100pc";2.70606540480219;"S3";21.256422647519;"Planteplankton";"Klfa 90pct";"Klorofyll a, 90. percentil (µg/l)";2;3;6;9;18;36;0.858786919039561;"High";"Bio"
"0101040400-4-C";"Chl";"2017-2019";"DINP100pc";2.57823281189181;"S3";25.372552870983;"Planteplankton";"Klfa 90pct";"Klorofyll a, 90. percentil (µg/l)";2;3;6;9;18;36;0.884353437621638;"High";"Bio"
"0101000030-1-C";"Chl";"2017-2019";"DINRA80-J10";1.95117583998186;"S1";27.3021706265848;"Planteplankton";"Klfa 90pct";"Klorofyll a, 90. percentil (µg/l)";2.3;3.5;7;11;20;40;1;"High";"Bio"
"0101000030-2-C";"Chl";"2017-2019";"DINRA80-J10";1.91403419741698;"S1";27.8780993243688;"Planteplankton";"Klfa 90pct";"Klorofyll a, 90. percentil (µg/l)";2.3;3.5;7;11;20;40;1;"High";"Bio"
"0101000031-C";"Chl";"2017-2019";"DINRA80-J10";2.04426539635945;"S1";27.3846085716687;"Planteplankton";"Klfa 90pct";"Klorofyll a, 90. percentil (µg/l)";2.3;3.5;7;11;20;40;1;"High";"Bio"
"0101000032-3-C";"Chl";"2017-2019";"DINRA80-J10";3.35331231142077;"S1";26.6647402966893;"Planteplankton";"Klfa 90pct";"Klorofyll a, 90. percentil (µg/l)";2.3;3.5;7;11;20;40;0.824447948096538;"High";"Bio"
"0101000032-4-C";"Chl";"2017-2019";"DINRA80-J10";3.11920510141285;"S1";25.8611903498405;"Planteplankton";"Klfa 90pct";"Klorofyll a, 90. percentil (µg/l)";2.3;3.5;7;11;20;40;0.863465816431191;"High";"Bio"
"0101010301-C";"Chl";"2017-2019";"DINRA80-J10";4.37501632451074;"S3";20.9461705550774;"Planteplankton";"Klfa 90pct";"Klorofyll a, 90. percentil (µg/l)";2;3;6;9;18;36;0.708332245032617;"Good";"Bio"
"0101010302-C";"Chl";"2017-2019";"DINRA80-J10";4.64520327438392;"S3";20.4403432362631;"Planteplankton";"Klfa 90pct";"Klorofyll a, 90. percentil (µg/l)";2;3;6;9;18;36;0.690319781707738;"Good";"Bio"
"0101010303-C";"Chl";"2017-2019";"DINRA80-J10";4.21419491724749;"S3";21.4682215348205;"Planteplankton";"Klfa 90pct";"Klorofyll a, 90. percentil (µg/l)";2;3;6;9;18;36;0.7190536721835;"Good";"Bio"
"0101010304-C";"Chl";"2017-2019";"DINRA80-J10";3.83187508583069;"S3";23.3508358001709;"Planteplankton";"Klfa 90pct";"Klorofyll a, 90. percentil (µg/l)";2;3;6;9;18;36;0.744541660944621;"Good";"Bio"
"0101010305-C";"Chl";"2017-2019";"DINRA80-J10";5.1950582254863;"S3";26.4252311258171;"Planteplankton";"Klfa 90pct";"Klorofyll a, 90. percentil (µg/l)";2;3;6;9;18;36;0.65366278496758;"Good";"Bio"
"0101010306-C";"Chl";"2017-2019";"DINRA80-J10";4.3530961256239;"S3";21.4735703129637;"Planteplankton";"Klfa 90pct";"Klorofyll a, 90. percentil (µg/l)";2;3;6;9;18;36;0.709793591625073;"Good";"Bio"
"0101010401-C";"Chl";"2017-2019";"DINRA80-J10";6.67628211034939;"S3";18.2749534179836;"Planteplankton";"Klfa 90pct";"Klorofyll a, 90. percentil (µg/l)";2;3;6;9;18;36;0.554914525976708;"Mod";"Bio"
"0101010406-C";"Chl";"2017-2019";"DINRA80-J10";2.80900478363037;"S3";22.9693145751953;"Planteplankton";"Klfa 90pct";"Klorofyll a, 90. percentil (µg/l)";2;3;6;9;18;36;0.838199043273926;"High";"Bio"
"0101010407-C";"Chl";"2017-2019";"DINRA80-J10";4.90701536774147;"S3";18.898444875574;"Planteplankton";"Klfa 90pct";"Klorofyll a, 90. percentil (µg/l)";2;3;6;9;18;36;0.672865642150569;"Good";"Bio"
"0101010408-C";"Chl";"2017-2019";"DINRA80-J10";6.08626907954812;"S3";22.1862333759923;"Planteplankton";"Klfa 90pct";"Klorofyll a, 90. percentil (µg/l)";2;3;6;9;18;36;0.594248728030125;"Mod";"Bio"
"0101010500-C";"Chl";"2017-2019";"DINRA80-J10";4.24523428877243;"S1";21.48357079558;"Planteplankton";"Klfa 90pct";"Klorofyll a, 90. percentil (µg/l)";2.3;3.5;7;11;20;40;0.757415183498718;"Good";"Bio"
"0101020101-1-C";"Chl";"2017-2019";"DINRA80-J10";4.43420406160656;"S2";24.8229731289324;"Planteplankton";"Klfa 90pct";"Klorofyll a, 90. percentil (µg/l)";2;3;6;9;18;36;0.704386395892896;"Good";"Bio"
"0101020101-2-C";"Chl";"2017-2019";"DINRA80-J10";3.94814629578242;"S2";25.1373110057526;"Planteplankton";"Klfa 90pct";"Klorofyll a, 90. percentil (µg/l)";2;3;6;9;18;36;0.736790246947839;"Good";"Bio"
